"Run","Tag","Cag","Ani","Trt"
"1",114,"2","D","d"
"1",115,"2","B","b"
"1",116,"1","E","e"
"1",117,"1","F","f"
"2",114,"2","B","b"
"2",115,"2","D","d"
"2",116,"1","F","f"
"2",117,"1","E","e"
"3",114,"2","F","f"
"3",115,"1","C","c"
"3",116,"2","A","a"
"3",117,"1","B","b"
"4",114,"1","C","c"
"4",115,"2","F","f"
"4",116,"1","B","b"
"4",117,"2","A","a"
"5",114,"1","D","d"
"5",115,"1","A","a"
"5",116,"2","E","e"
"5",117,"2","C","c"
"6",114,"1","A","a"
"6",115,"1","D","d"
"6",116,"2","C","c"
"6",117,"2","E","e"
"7",114,"3","D","d"
"7",115,"4","E","e"
"7",116,"3","C","c"
"7",117,"4","F","f"
"8",114,"4","E","e"
"8",115,"3","D","d"
"8",116,"4","F","f"
"8",117,"3","C","c"
"9",114,"4","A","a"
"9",115,"3","F","f"
"9",116,"4","B","b"
"9",117,"3","E","e"
"10",114,"3","F","f"
"10",115,"4","A","a"
"10",116,"3","E","e"
"10",117,"4","B","b"
"11",114,"3","B","b"
"11",115,"4","C","c"
"11",116,"3","A","a"
"11",117,"4","D","d"
"12",114,"4","C","c"
"12",115,"3","B","b"
"12",116,"4","D","d"
"12",117,"3","A","a"
"13",114,"5","A","a"
"13",115,"5","E","e"
"13",116,"5","B","b"
"13",117,"5","D","d"
"14",114,"5","E","e"
"14",115,"5","A","a"
"14",116,"5","D","d"
"14",117,"5","B","b"
"15",114,"5","F","f"
"15",115,"5","F","f"
"15",116,"5","C","c"
"15",117,"5","C","c"
