"Run","Tag","Cag","Ani","Trt"
"1",114,"1","G","g"
"1",115,"1","D","d"
"1",116,"1","A","a"
"1",117,"1","F","f"
"2",114,"1","D","d"
"2",115,"1","G","g"
"2",116,"1","F","f"
"2",117,"1","A","a"
"3",114,"1","C","c"
"3",115,"1","B","b"
"3",116,"1","H","h"
"3",117,"1","E","e"
"4",114,"1","B","b"
"4",115,"1","C","c"
"4",116,"1","E","e"
"4",117,"1","H","h"
"5",114,"2","E","e"
"5",115,"2","H","h"
"5",116,"2","D","d"
"5",117,"2","A","a"
"6",114,"2","H","h"
"6",115,"2","E","e"
"6",116,"2","A","a"
"6",117,"2","D","d"
"7",114,"2","G","g"
"7",115,"2","F","f"
"7",116,"2","B","b"
"7",117,"2","C","c"
"8",114,"2","F","f"
"8",115,"2","G","g"
"8",116,"2","C","c"
"8",117,"2","B","b"
"9",114,"3","A","a"
"9",115,"3","E","e"
"9",116,"3","C","c"
"9",117,"3","G","g"
"10",114,"3","E","e"
"10",115,"3","A","a"
"10",116,"3","G","g"
"10",117,"3","C","c"
"11",114,"3","B","b"
"11",115,"3","F","f"
"11",116,"3","D","d"
"11",117,"3","H","h"
"12",114,"3","F","f"
"12",115,"3","B","b"
"12",116,"3","H","h"
"12",117,"3","D","d"
"13",114,"4","A","a"
"13",115,"4","D","d"
"13",116,"4","B","b"
"13",117,"4","C","c"
"14",114,"4","D","d"
"14",115,"4","A","a"
"14",116,"4","C","c"
"14",117,"4","B","b"
"15",114,"4","H","h"
"15",115,"4","G","g"
"15",116,"4","E","e"
"15",117,"4","F","f"
"16",114,"4","G","g"
"16",115,"4","H","h"
"16",116,"4","F","f"
"16",117,"4","E","e"
"17",114,"5","B","b"
"17",115,"5","H","h"
"17",116,"5","A","a"
"17",117,"5","G","g"
"18",114,"5","H","h"
"18",115,"5","B","b"
"18",116,"5","G","g"
"18",117,"5","A","a"
"19",114,"5","F","f"
"19",115,"5","D","d"
"19",116,"5","E","e"
"19",117,"5","C","c"
"20",114,"5","D","d"
"20",115,"5","F","f"
"20",116,"5","C","c"
"20",117,"5","E","e"
"21",114,"6","C","c"
"21",115,"6","A","a"
"21",116,"6","F","f"
"21",117,"6","H","h"
"22",114,"6","A","a"
"22",115,"6","C","c"
"22",116,"6","H","h"
"22",117,"6","F","f"
"23",114,"6","G","g"
"23",115,"6","E","e"
"23",116,"6","B","b"
"23",117,"6","D","d"
"24",114,"6","E","e"
"24",115,"6","G","g"
"24",116,"6","D","d"
"24",117,"6","B","b"
"25",114,"7","F","f"
"25",115,"7","B","b"
"25",116,"7","A","a"
"25",117,"7","E","e"
"26",114,"7","B","b"
"26",115,"7","F","f"
"26",116,"7","E","e"
"26",117,"7","A","a"
"27",114,"7","D","d"
"27",115,"7","C","c"
"27",116,"7","H","h"
"27",117,"7","G","g"
"28",114,"7","C","c"
"28",115,"7","D","d"
"28",116,"7","G","g"
"28",117,"7","H","h"
