"Run","Tag","Cag","Ani","Trt"
"1",113,"1","H","h"
"1",114,"1","A","a"
"1",115,"1","C","c"
"1",116,"1","B","b"
"1",117,"1","E","e"
"1",118,"1","D","d"
"1",119,"1","F","f"
"1",121,"1","G","g"
"2",113,"1","A","a"
"2",114,"1","H","h"
"2",115,"1","B","b"
"2",116,"1","C","c"
"2",117,"1","D","d"
"2",118,"1","E","e"
"2",119,"1","G","g"
"2",121,"1","F","f"
"3",113,"2","G","g"
"3",114,"2","E","e"
"3",115,"2","A","a"
"3",116,"2","C","c"
"3",117,"2","D","d"
"3",118,"2","H","h"
"3",119,"2","F","f"
"3",121,"2","B","b"
"4",113,"2","E","e"
"4",114,"2","G","g"
"4",115,"2","C","c"
"4",116,"2","A","a"
"4",117,"2","H","h"
"4",118,"2","D","d"
"4",119,"2","B","b"
"4",121,"2","F","f"
"5",113,"3","E","e"
"5",114,"3","D","d"
"5",115,"3","B","b"
"5",116,"3","H","h"
"5",117,"3","F","f"
"5",118,"3","G","g"
"5",119,"3","C","c"
"5",121,"3","A","a"
"6",113,"3","D","d"
"6",114,"3","E","e"
"6",115,"3","H","h"
"6",116,"3","B","b"
"6",117,"3","G","g"
"6",118,"3","F","f"
"6",119,"3","A","a"
"6",121,"3","C","c"
"7",113,"4","F","f"
"7",114,"4","A","a"
"7",115,"4","G","g"
"7",116,"4","H","h"
"7",117,"4","B","b"
"7",118,"4","E","e"
"7",119,"4","D","d"
"7",121,"4","C","c"
"8",113,"4","A","a"
"8",114,"4","F","f"
"8",115,"4","H","h"
"8",116,"4","G","g"
"8",117,"4","E","e"
"8",118,"4","B","b"
"8",119,"4","C","c"
"8",121,"4","D","d"
"9",113,"5","C","c"
"9",114,"5","B","b"
"9",115,"5","F","f"
"9",116,"5","D","d"
"9",117,"5","H","h"
"9",118,"5","A","a"
"9",119,"5","G","g"
"9",121,"5","E","e"
"10",113,"5","B","b"
"10",114,"5","C","c"
"10",115,"5","D","d"
"10",116,"5","F","f"
"10",117,"5","A","a"
"10",118,"5","H","h"
"10",119,"5","E","e"
"10",121,"5","G","g"
"11",113,"6","G","g"
"11",114,"6","C","c"
"11",115,"6","D","d"
"11",116,"6","F","f"
"11",117,"6","A","a"
"11",118,"6","B","b"
"11",119,"6","E","e"
"11",121,"6","H","h"
"12",113,"6","C","c"
"12",114,"6","G","g"
"12",115,"6","F","f"
"12",116,"6","D","d"
"12",117,"6","B","b"
"12",118,"6","A","a"
"12",119,"6","H","h"
"12",121,"6","E","e"
"13",113,"7","F","f"
"13",114,"7","B","b"
"13",115,"7","E","e"
"13",116,"7","A","a"
"13",117,"7","C","c"
"13",118,"7","G","g"
"13",119,"7","H","h"
"13",121,"7","D","d"
"14",113,"7","B","b"
"14",114,"7","F","f"
"14",115,"7","A","a"
"14",116,"7","E","e"
"14",117,"7","G","g"
"14",118,"7","C","c"
"14",119,"7","D","d"
"14",121,"7","H","h"
"15",113,"8","H","h"
"15",114,"8","D","d"
"15",115,"8","E","e"
"15",116,"8","G","g"
"15",117,"8","F","f"
"15",118,"8","C","c"
"15",119,"8","A","a"
"15",121,"8","B","b"
"16",113,"8","D","d"
"16",114,"8","H","h"
"16",115,"8","G","g"
"16",116,"8","E","e"
"16",117,"8","C","c"
"16",118,"8","F","f"
"16",119,"8","B","b"
"16",121,"8","A","a"
