"Run","Tag","Cag","Ani","Trt"
"1",114,"1","E","e"
"1",115,"1","A","a"
"1",116,"1","D","d"
"1",117,"1","F","f"
"2",114,"1","A","a"
"2",115,"1","E","e"
"2",116,"1","F","f"
"2",117,"1","D","d"
"3",114,"1","G","g"
"3",115,"1","C","c"
"3",116,"1","H","h"
"3",117,"1","B","b"
"4",114,"1","C","c"
"4",115,"1","G","g"
"4",116,"1","B","b"
"4",117,"1","H","h"
"5",114,"2","H","h"
"5",115,"2","E","e"
"5",116,"2","C","c"
"5",117,"2","A","a"
"6",114,"2","E","e"
"6",115,"2","H","h"
"6",116,"2","A","a"
"6",117,"2","C","c"
"7",114,"2","B","b"
"7",115,"2","F","f"
"7",116,"2","G","g"
"7",117,"2","D","d"
"8",114,"2","F","f"
"8",115,"2","B","b"
"8",116,"2","D","d"
"8",117,"2","G","g"
"9",114,"3","F","f"
"9",115,"3","A","a"
"9",116,"3","B","b"
"9",117,"3","H","h"
"10",114,"3","A","a"
"10",115,"3","F","f"
"10",116,"3","H","h"
"10",117,"3","B","b"
"11",114,"3","D","d"
"11",115,"3","E","e"
"11",116,"3","C","c"
"11",117,"3","G","g"
"12",114,"3","E","e"
"12",115,"3","D","d"
"12",116,"3","G","g"
"12",117,"3","C","c"
"13",114,"4","G","g"
"13",115,"4","F","f"
"13",116,"4","A","a"
"13",117,"4","C","c"
"14",114,"4","F","f"
"14",115,"4","G","g"
"14",116,"4","C","c"
"14",117,"4","A","a"
"15",114,"4","D","d"
"15",115,"4","H","h"
"15",116,"4","E","e"
"15",117,"4","B","b"
"16",114,"4","H","h"
"16",115,"4","D","d"
"16",116,"4","B","b"
"16",117,"4","E","e"
"17",114,"5","H","h"
"17",115,"5","D","d"
"17",116,"5","A","a"
"17",117,"5","G","g"
"18",114,"5","D","d"
"18",115,"5","H","h"
"18",116,"5","G","g"
"18",117,"5","A","a"
"19",114,"5","B","b"
"19",115,"5","C","c"
"19",116,"5","E","e"
"19",117,"5","F","f"
"20",114,"5","C","c"
"20",115,"5","B","b"
"20",116,"5","F","f"
"20",117,"5","E","e"
"21",114,"6","A","a"
"21",115,"6","B","b"
"21",116,"6","G","g"
"21",117,"6","E","e"
"22",114,"6","B","b"
"22",115,"6","A","a"
"22",116,"6","E","e"
"22",117,"6","G","g"
"23",114,"6","C","c"
"23",115,"6","H","h"
"23",116,"6","D","d"
"23",117,"6","F","f"
"24",114,"6","H","h"
"24",115,"6","C","c"
"24",116,"6","F","f"
"24",117,"6","D","d"
"25",114,"7","B","b"
"25",115,"7","A","a"
"25",116,"7","C","c"
"25",117,"7","D","d"
"26",114,"7","A","a"
"26",115,"7","B","b"
"26",116,"7","D","d"
"26",117,"7","C","c"
"27",114,"7","E","e"
"27",115,"7","G","g"
"27",116,"7","F","f"
"27",117,"7","H","h"
"28",114,"7","G","g"
"28",115,"7","E","e"
"28",116,"7","H","h"
"28",117,"7","F","f"
"29",114,"8","C","c"
"29",115,"8","D","d"
"29",116,"8","B","b"
"29",117,"8","A","a"
"30",114,"8","D","d"
"30",115,"8","C","c"
"30",116,"8","A","a"
"30",117,"8","B","b"
"31",114,"8","F","f"
"31",115,"8","G","g"
"31",116,"8","H","h"
"31",117,"8","E","e"
"32",114,"8","G","g"
"32",115,"8","F","f"
"32",116,"8","E","e"
"32",117,"8","H","h"
