Run,Tag,Cag,Ani,Trt
1,1,1,B,b
1,2,1,C,a
1,3,1,A,a
1,4,1,D,b
2,1,1,C,a
2,2,1,B,b
2,3,1,D,b
2,4,1,A,a
3,1,2,A,a
3,2,2,B,b
3,3,2,C,a
3,4,2,D,b
4,1,2,B,b
4,2,2,A,a
4,3,2,D,b
4,4,2,C,a
5,1,3,D,b
5,2,3,C,a
5,3,3,A,a
5,4,3,B,b
6,1,3,C,a
6,2,3,D,b
6,3,3,B,b
6,4,3,A,a
7,1,4,B,b
7,2,4,C,a
7,3,4,D,b
7,4,4,A,a
8,1,4,C,a
8,2,4,B,b
8,3,4,A,a
8,4,4,D,b
