"Run","Tag","Cag","Ani","Trt"
"1",113,"1","A","a"
"1",114,"1","C","c"
"1",115,"2","C","c"
"1",116,"2","B","b"
"1",117,"3","A","a"
"1",118,"3","B","b"
"1",119,"4","B","b"
"1",121,"4","A","a"
"2",113,"1","C","c"
"2",114,"1","A","a"
"2",115,"2","B","b"
"2",116,"2","C","c"
"2",117,"3","B","b"
"2",118,"3","A","a"
"2",119,"4","A","a"
"2",121,"4","B","b"
"3",113,"1","B","b"
"3",114,"1","B","b"
"3",115,"2","A","a"
"3",116,"2","A","a"
"3",117,"3","C","c"
"3",118,"3","C","c"
"3",119,"4","C","c"
"3",121,"4","C","c"
