"Run","Tag","Cag","Ani","Trt"
"1",113,"6","A","a"
"1",114,"1","B","b"
"1",115,"6","B","b"
"1",116,"1","A","a"
"1",117,"4","B","b"
"1",118,"2","A","a"
"1",119,"2","B","b"
"1",121,"4","A","a"
"2",113,"1","B","b"
"2",114,"6","A","a"
"2",115,"1","A","a"
"2",116,"6","B","b"
"2",117,"2","A","a"
"2",118,"4","B","b"
"2",119,"4","A","a"
"2",121,"2","B","b"
"3",113,"3","B","b"
"3",114,"3","B","b"
"3",115,"3","A","a"
"3",116,"3","A","a"
"3",117,"5","A","a"
"3",118,"5","A","a"
"3",119,"5","B","b"
"3",121,"5","B","b"
