"Run","Tag","Cag","Ani","Trt"
"1",114,"1","B","b"
"1",115,"2","F","f"
"1",116,"6","G","g"
"1",117,"5","C","c"
"2",114,"2","F","f"
"2",115,"1","B","b"
"2",116,"5","C","c"
"2",117,"6","G","g"
"3",114,"1","G","g"
"3",115,"2","E","e"
"3",116,"6","D","d"
"3",117,"5","A","a"
"4",114,"2","E","e"
"4",115,"1","G","g"
"4",116,"5","A","a"
"4",117,"6","D","d"
"5",114,"2","C","c"
"5",115,"1","F","f"
"5",116,"6","E","e"
"5",117,"5","G","g"
"6",114,"1","F","f"
"6",115,"2","C","c"
"6",116,"5","G","g"
"6",117,"6","E","e"
"7",114,"1","C","c"
"7",115,"2","D","d"
"7",116,"6","B","b"
"7",117,"5","E","e"
"8",114,"2","D","d"
"8",115,"1","C","c"
"8",116,"5","E","e"
"8",117,"6","B","b"
"9",114,"2","G","g"
"9",115,"1","D","d"
"9",116,"5","F","f"
"9",117,"6","A","a"
"10",114,"1","D","d"
"10",115,"2","G","g"
"10",116,"6","A","a"
"10",117,"5","F","f"
"11",114,"2","A","a"
"11",115,"1","E","e"
"11",116,"6","F","f"
"11",117,"5","B","b"
"12",114,"1","E","e"
"12",115,"2","A","a"
"12",116,"5","B","b"
"12",117,"6","F","f"
"13",114,"1","A","a"
"13",115,"2","B","b"
"13",116,"6","C","c"
"13",117,"5","D","d"
"14",114,"2","B","b"
"14",115,"1","A","a"
"14",116,"5","D","d"
"14",117,"6","C","c"
"15",114,"4","F","f"
"15",115,"3","D","d"
"15",116,"7","B","b"
"15",117,"8","E","e"
"16",114,"3","D","d"
"16",115,"4","F","f"
"16",116,"8","E","e"
"16",117,"7","B","b"
"17",114,"4","E","e"
"17",115,"3","C","c"
"17",116,"7","F","f"
"17",117,"8","A","a"
"18",114,"3","C","c"
"18",115,"4","E","e"
"18",116,"8","A","a"
"18",117,"7","F","f"
"19",114,"4","B","b"
"19",115,"3","F","f"
"19",116,"8","G","g"
"19",117,"7","D","d"
"20",114,"3","F","f"
"20",115,"4","B","b"
"20",116,"7","D","d"
"20",117,"8","G","g"
"21",114,"4","D","d"
"21",115,"3","A","a"
"21",116,"8","F","f"
"21",117,"7","C","c"
"22",114,"3","A","a"
"22",115,"4","D","d"
"22",116,"7","C","c"
"22",117,"8","F","f"
"23",114,"4","G","g"
"23",115,"3","B","b"
"23",116,"7","A","a"
"23",117,"8","C","c"
"24",114,"3","B","b"
"24",115,"4","G","g"
"24",116,"8","C","c"
"24",117,"7","A","a"
"25",114,"3","E","e"
"25",115,"4","A","a"
"25",116,"8","B","b"
"25",117,"7","G","g"
"26",114,"4","A","a"
"26",115,"3","E","e"
"26",116,"7","G","g"
"26",117,"8","B","b"
"27",114,"4","C","c"
"27",115,"3","G","g"
"27",116,"7","E","e"
"27",117,"8","D","d"
"28",114,"3","G","g"
"28",115,"4","C","c"
"28",116,"8","D","d"
"28",117,"7","E","e"
