"Run","Tag","Cag","Ani","Trt"
"1",114,"1","C","c"
"1",115,"1","G","g"
"1",116,"1","A","a"
"1",117,"1","E","e"
"2",114,"1","G","g"
"2",115,"1","C","c"
"2",116,"1","E","e"
"2",117,"1","A","a"
"3",114,"1","H","h"
"3",115,"1","D","d"
"3",116,"1","B","b"
"3",117,"1","F","f"
"4",114,"1","D","d"
"4",115,"1","H","h"
"4",116,"1","F","f"
"4",117,"1","B","b"
"5",114,"2","G","g"
"5",115,"2","C","c"
"5",116,"2","H","h"
"5",117,"2","B","b"
"6",114,"2","C","c"
"6",115,"2","G","g"
"6",116,"2","B","b"
"6",117,"2","H","h"
"7",114,"2","F","f"
"7",115,"2","E","e"
"7",116,"2","A","a"
"7",117,"2","D","d"
"8",114,"2","E","e"
"8",115,"2","F","f"
"8",116,"2","D","d"
"8",117,"2","A","a"
"9",114,"3","A","a"
"9",115,"3","B","b"
"9",116,"3","C","c"
"9",117,"3","D","d"
"10",114,"3","B","b"
"10",115,"3","A","a"
"10",116,"3","D","d"
"10",117,"3","C","c"
"11",114,"3","E","e"
"11",115,"3","G","g"
"11",116,"3","H","h"
"11",117,"3","F","f"
"12",114,"3","G","g"
"12",115,"3","E","e"
"12",116,"3","F","f"
"12",117,"3","H","h"
"13",114,"4","D","d"
"13",115,"4","F","f"
"13",116,"4","G","g"
"13",117,"4","C","c"
"14",114,"4","F","f"
"14",115,"4","D","d"
"14",116,"4","C","c"
"14",117,"4","G","g"
"15",114,"4","B","b"
"15",115,"4","A","a"
"15",116,"4","H","h"
"15",117,"4","E","e"
"16",114,"4","A","a"
"16",115,"4","B","b"
"16",116,"4","E","e"
"16",117,"4","H","h"
"17",114,"5","F","f"
"17",115,"5","B","b"
"17",116,"5","C","c"
"17",117,"5","E","e"
"18",114,"5","B","b"
"18",115,"5","F","f"
"18",116,"5","E","e"
"18",117,"5","C","c"
"19",114,"5","H","h"
"19",115,"5","A","a"
"19",116,"5","G","g"
"19",117,"5","D","d"
"20",114,"5","A","a"
"20",115,"5","H","h"
"20",116,"5","D","d"
"20",117,"5","G","g"
