"Run","Tag","Cag","Ani","Trt"
"1",114,"2","D","d"
"1",115,"1","C","c"
"1",116,"4","G","g"
"1",117,"5","F","f"
"2",114,"1","C","c"
"2",115,"2","D","d"
"2",116,"5","F","f"
"2",117,"4","G","g"
"3",114,"2","E","e"
"3",115,"1","D","d"
"3",116,"4","B","b"
"3",117,"5","A","a"
"4",114,"1","D","d"
"4",115,"2","E","e"
"4",116,"5","A","a"
"4",117,"4","B","b"
"5",114,"1","F","f"
"5",115,"2","C","c"
"5",116,"5","B","b"
"5",117,"4","E","e"
"6",114,"2","C","c"
"6",115,"1","F","f"
"6",116,"4","E","e"
"6",117,"5","B","b"
"7",114,"2","F","f"
"7",115,"1","B","b"
"7",116,"4","A","a"
"7",117,"5","C","c"
"8",114,"1","B","b"
"8",115,"2","F","f"
"8",116,"5","C","c"
"8",117,"4","A","a"
"9",114,"1","A","a"
"9",115,"2","G","g"
"9",116,"5","E","e"
"9",117,"4","F","f"
"10",114,"2","G","g"
"10",115,"1","A","a"
"10",116,"4","F","f"
"10",117,"5","E","e"
"11",114,"1","G","g"
"11",115,"2","A","a"
"11",116,"5","D","d"
"11",117,"4","C","c"
"12",114,"2","A","a"
"12",115,"1","G","g"
"12",116,"4","C","c"
"12",117,"5","D","d"
"13",114,"1","E","e"
"13",115,"2","B","b"
"13",116,"4","D","d"
"13",117,"5","G","g"
"14",114,"2","B","b"
"14",115,"1","E","e"
"14",116,"5","G","g"
"14",117,"4","D","d"
"15",114,"3","C","c"
"15",115,"3","G","g"
"15",116,"6","B","b"
"15",117,"6","A","a"
"16",114,"3","G","g"
"16",115,"3","C","c"
"16",116,"6","A","a"
"16",117,"6","B","b"
"17",114,"3","A","a"
"17",115,"3","D","d"
"17",116,"6","F","f"
"17",117,"6","E","e"
"18",114,"3","D","d"
"18",115,"3","A","a"
"18",116,"6","E","e"
"18",117,"6","F","f"
"19",114,"3","B","b"
"19",115,"3","F","f"
"19",116,"6","G","g"
"19",117,"6","D","d"
"20",114,"3","F","f"
"20",115,"3","B","b"
"20",116,"6","D","d"
"20",117,"6","G","g"
"21",114,"3","E","e"
"21",115,"3","E","e"
"21",116,"6","C","c"
"21",117,"6","C","c"
