"Run","Tag","Cag","Ani","Trt"
"1",113,"1","H","b"
"1",114,"1","I","c"
"1",115,"1","C","c"
"1",116,"1","D","d"
"1",117,"2","F","f"
"1",118,"2","E","e"
"1",119,"2","J","d"
"1",121,"2","G","a"
"2",113,"1","I","c"
"2",114,"1","H","b"
"2",115,"1","D","d"
"2",116,"1","C","c"
"2",117,"2","E","e"
"2",118,"2","F","f"
"2",119,"2","G","a"
"2",121,"2","J","d"
"3",113,"1","K","e"
"3",114,"1","J","d"
"3",115,"1","F","f"
"3",116,"1","A","a"
"3",117,"2","C","c"
"3",118,"2","B","b"
"3",119,"2","H","b"
"3",121,"2","K","e"
"4",113,"1","J","d"
"4",114,"1","K","e"
"4",115,"1","A","a"
"4",116,"1","F","f"
"4",117,"2","B","b"
"4",118,"2","C","c"
"4",119,"2","K","e"
"4",121,"2","H","b"
"5",113,"1","L","f"
"5",114,"1","G","a"
"5",115,"1","E","e"
"5",116,"1","B","b"
"5",117,"2","D","d"
"5",118,"2","A","a"
"5",119,"2","I","c"
"5",121,"2","L","f"
"6",113,"1","G","a"
"6",114,"1","L","f"
"6",115,"1","B","b"
"6",116,"1","E","e"
"6",117,"2","A","a"
"6",118,"2","D","d"
"6",119,"2","L","f"
"6",121,"2","I","c"
