"Run","Tag","Cag","Ani","Trt"
"1",113,"1","G","g"
"1",114,"1","C","c"
"1",115,"1","E","e"
"1",116,"1","B","b"
"1",117,"2","H","h"
"1",118,"2","A","a"
"1",119,"2","F","f"
"1",121,"2","D","d"
"2",113,"1","C","c"
"2",114,"1","G","g"
"2",115,"1","B","b"
"2",116,"1","E","e"
"2",117,"2","A","a"
"2",118,"2","H","h"
"2",119,"2","D","d"
"2",121,"2","F","f"
"3",113,"1","H","h"
"3",114,"1","F","f"
"3",115,"1","D","d"
"3",116,"1","A","a"
"3",117,"2","G","g"
"3",118,"2","B","b"
"3",119,"2","E","e"
"3",121,"2","C","c"
"4",113,"1","F","f"
"4",114,"1","H","h"
"4",115,"1","A","a"
"4",116,"1","D","d"
"4",117,"2","B","b"
"4",118,"2","G","g"
"4",119,"2","C","c"
"4",121,"2","E","e"
