"Run","Tag","Cag","Ani","Trt"
"1",113,"1","B","b"
"1",114,"1","A","a"
"1",115,"2","A","a"
"1",116,"2","G","c"
"1",117,"3","D","d"
"1",118,"3","B","b"
"1",119,"4","G","c"
"1",121,"4","H","d"
"2",113,"1","A","a"
"2",114,"1","B","b"
"2",115,"2","G","c"
"2",116,"2","A","a"
"2",117,"3","B","b"
"2",118,"3","D","d"
"2",119,"4","H","d"
"2",121,"4","G","c"
"3",113,"1","C","c"
"3",114,"1","G","c"
"3",115,"2","D","d"
"3",116,"2","F","b"
"3",117,"3","A","a"
"3",118,"3","H","d"
"3",119,"4","A","a"
"3",121,"4","F","b"
"4",113,"1","G","c"
"4",114,"1","C","c"
"4",115,"2","F","b"
"4",116,"2","D","d"
"4",117,"3","H","d"
"4",118,"3","A","a"
"4",119,"4","F","b"
"4",121,"4","A","a"
"5",113,"1","F","b"
"5",114,"1","H","d"
"5",115,"2","B","b"
"5",116,"2","H","d"
"5",117,"3","E","a"
"5",118,"3","C","c"
"5",119,"4","C","c"
"5",121,"4","E","a"
"6",113,"1","H","d"
"6",114,"1","F","b"
"6",115,"2","H","d"
"6",116,"2","B","b"
"6",117,"3","C","c"
"6",118,"3","E","a"
"6",119,"4","E","a"
"6",121,"4","C","c"
"7",113,"1","E","a"
"7",114,"1","D","d"
"7",115,"2","C","c"
"7",116,"2","E","a"
"7",117,"3","G","c"
"7",118,"3","F","b"
"7",119,"4","D","d"
"7",121,"4","B","b"
"8",113,"1","D","d"
"8",114,"1","E","a"
"8",115,"2","E","a"
"8",116,"2","C","c"
"8",117,"3","F","b"
"8",118,"3","G","c"
"8",119,"4","B","b"
"8",121,"4","D","d"
