"Run","Tag","Cag","Ani","Trt"
"1",114,"1","J","b"
"1",115,"1","O","g"
"1",116,"3","P","h"
"1",117,"3","C","c"
"2",114,"1","O","g"
"2",115,"1","J","b"
"2",116,"3","C","c"
"2",117,"3","P","h"
"3",114,"1","P","h"
"3",115,"1","I","a"
"3",116,"3","K","c"
"3",117,"3","D","d"
"4",114,"1","I","a"
"4",115,"1","P","h"
"4",116,"3","D","d"
"4",117,"3","K","c"
"5",114,"1","G","g"
"5",115,"1","H","h"
"5",116,"3","F","f"
"5",117,"3","E","e"
"6",114,"1","H","h"
"6",115,"1","G","g"
"6",116,"3","E","e"
"6",117,"3","F","f"
"7",114,"1","N","f"
"7",115,"1","L","d"
"7",116,"3","A","a"
"7",117,"3","M","e"
"8",114,"1","L","d"
"8",115,"1","N","f"
"8",116,"3","M","e"
"8",117,"3","A","a"
"9",114,"1","K","c"
"9",115,"1","F","f"
"9",116,"3","B","b"
"9",117,"3","I","a"
"10",114,"1","F","f"
"10",115,"1","K","c"
"10",116,"3","I","a"
"10",117,"3","B","b"
"11",114,"1","B","b"
"11",115,"1","D","d"
"11",116,"3","N","f"
"11",117,"3","O","g"
"12",114,"1","D","d"
"12",115,"1","B","b"
"12",116,"3","O","g"
"12",117,"3","N","f"
"13",114,"1","M","e"
"13",115,"1","C","c"
"13",116,"3","L","d"
"13",117,"3","G","g"
"14",114,"1","C","c"
"14",115,"1","M","e"
"14",116,"3","G","g"
"14",117,"3","L","d"
"15",114,"1","E","e"
"15",115,"1","A","a"
"15",116,"3","H","h"
"15",117,"3","J","b"
"16",114,"1","A","a"
"16",115,"1","E","e"
"16",116,"3","J","b"
"16",117,"3","H","h"
"17",114,"2","L","d"
"17",115,"2","O","g"
"17",116,"4","J","b"
"17",117,"4","A","a"
"18",114,"2","O","g"
"18",115,"2","L","d"
"18",116,"4","A","a"
"18",117,"4","J","b"
"19",114,"2","H","h"
"19",115,"2","D","d"
"19",116,"4","M","e"
"19",117,"4","K","c"
"20",114,"2","D","d"
"20",115,"2","H","h"
"20",116,"4","K","c"
"20",117,"4","M","e"
"21",114,"2","N","f"
"21",115,"2","M","e"
"21",116,"4","D","d"
"21",117,"4","B","b"
"22",114,"2","M","e"
"22",115,"2","N","f"
"22",116,"4","B","b"
"22",117,"4","D","d"
"23",114,"2","F","f"
"23",115,"2","A","a"
"23",116,"4","H","h"
"23",117,"4","O","g"
"24",114,"2","A","a"
"24",115,"2","F","f"
"24",116,"4","O","g"
"24",117,"4","H","h"
"25",114,"2","P","h"
"25",115,"2","I","a"
"25",116,"4","G","g"
"25",117,"4","L","d"
"26",114,"2","I","a"
"26",115,"2","P","h"
"26",116,"4","L","d"
"26",117,"4","G","g"
"27",114,"2","C","c"
"27",115,"2","E","e"
"27",116,"4","F","f"
"27",117,"4","I","a"
"28",114,"2","E","e"
"28",115,"2","C","c"
"28",116,"4","I","a"
"28",117,"4","F","f"
"29",114,"2","J","b"
"29",115,"2","K","c"
"29",116,"4","N","f"
"29",117,"4","P","h"
"30",114,"2","K","c"
"30",115,"2","J","b"
"30",116,"4","P","h"
"30",117,"4","N","f"
"31",114,"2","B","b"
"31",115,"2","G","g"
"31",116,"4","E","e"
"31",117,"4","C","c"
"32",114,"2","G","g"
"32",115,"2","B","b"
"32",116,"4","C","c"
"32",117,"4","E","e"
