"Run","Tag","Cag","Ani","Trt"
"1",113,"1","AZ","e"
"1",114,"1","AI","b"
"1",115,"1","AN","g"
"1",116,"1","AM","f"
"1",117,"2","AO","a"
"1",118,"2","AQ","c"
"1",119,"2","AK","d"
"1",121,"2","AX","c"
"2",113,"1","AI","b"
"2",114,"1","AZ","e"
"2",115,"1","AM","f"
"2",116,"1","AN","g"
"2",117,"2","AQ","c"
"2",118,"2","AO","a"
"2",119,"2","AX","c"
"2",121,"2","AK","d"
"3",113,"1","AG","g"
"3",114,"1","AD","d"
"3",115,"1","AW","b"
"3",116,"1","AJ","c"
"3",117,"2","AA","a"
"3",118,"2","BA","f"
"3",119,"2","AL","e"
"3",121,"2","AV","a"
"4",113,"1","AD","d"
"4",114,"1","AG","g"
"4",115,"1","AJ","c"
"4",116,"1","AW","b"
"4",117,"2","BA","f"
"4",118,"2","AA","a"
"4",119,"2","AV","a"
"4",121,"2","AL","e"
"5",113,"1","AC","c"
"5",114,"1","AT","f"
"5",115,"1","AV","a"
"5",116,"1","AK","d"
"5",117,"2","AP","b"
"5",118,"2","AY","d"
"5",119,"2","BB","g"
"5",121,"2","AZ","e"
"6",113,"1","AT","f"
"6",114,"1","AC","c"
"6",115,"1","AK","d"
"6",116,"1","AV","a"
"6",117,"2","AY","d"
"6",118,"2","AP","b"
"6",119,"2","AZ","e"
"6",121,"2","BB","g"
"7",113,"1","AA","a"
"7",114,"1","AQ","c"
"7",115,"1","AL","e"
"7",116,"1","AP","b"
"7",117,"2","AB","b"
"7",118,"2","AD","d"
"7",119,"2","AN","g"
"7",121,"2","AF","f"
"8",113,"1","AQ","c"
"8",114,"1","AA","a"
"8",115,"1","AP","b"
"8",116,"1","AL","e"
"8",117,"2","AD","d"
"8",118,"2","AB","b"
"8",119,"2","AF","f"
"8",121,"2","AN","g"
"9",113,"1","AH","a"
"9",114,"1","AF","f"
"9",115,"1","AY","d"
"9",116,"1","AE","e"
"9",117,"2","AG","g"
"9",118,"2","AE","e"
"9",119,"2","AC","c"
"9",121,"2","AW","b"
"10",113,"1","AF","f"
"10",114,"1","AH","a"
"10",115,"1","AE","e"
"10",116,"1","AY","d"
"10",117,"2","AE","e"
"10",118,"2","AG","g"
"10",119,"2","AW","b"
"10",121,"2","AC","c"
"11",113,"1","AS","e"
"11",114,"1","AR","d"
"11",115,"1","BA","f"
"11",116,"1","BB","g"
"11",117,"2","AM","f"
"11",118,"2","AJ","c"
"11",119,"2","AH","a"
"11",121,"2","AI","b"
"12",113,"1","AR","d"
"12",114,"1","AS","e"
"12",115,"1","BB","g"
"12",116,"1","BA","f"
"12",117,"2","AJ","c"
"12",118,"2","AM","f"
"12",119,"2","AI","b"
"12",121,"2","AH","a"
"13",113,"1","AB","b"
"13",114,"1","AU","g"
"13",115,"1","AO","a"
"13",116,"1","AX","c"
"13",117,"2","AS","e"
"13",118,"2","AU","g"
"13",119,"2","AR","d"
"13",121,"2","AT","f"
"14",113,"1","AU","g"
"14",114,"1","AB","b"
"14",115,"1","AX","c"
"14",116,"1","AO","a"
"14",117,"2","AU","g"
"14",118,"2","AS","e"
"14",119,"2","AT","f"
"14",121,"2","AR","d"
