"Run","Tag","Cag","Ani","Trt"
"1",113,"1","AL","d"
"1",114,"1","BC","e"
"1",115,"1","AX","h"
"1",116,"1","AB","b"
"1",117,"2","AS","c"
"1",118,"2","AY","a"
"1",119,"2","BE","g"
"1",121,"2","BD","f"
"2",113,"1","BC","e"
"2",114,"1","AL","d"
"2",115,"1","AB","b"
"2",116,"1","AX","h"
"2",117,"2","AY","a"
"2",118,"2","AS","c"
"2",119,"2","BD","f"
"2",121,"2","BE","g"
"3",113,"1","AQ","a"
"3",114,"1","AG","g"
"3",115,"1","AV","f"
"3",116,"1","BF","h"
"3",117,"2","AM","e"
"3",118,"2","AK","c"
"3",119,"2","AJ","b"
"3",121,"2","BB","d"
"4",113,"1","AG","g"
"4",114,"1","AQ","a"
"4",115,"1","BF","h"
"4",116,"1","AV","f"
"4",117,"2","AK","c"
"4",118,"2","AM","e"
"4",119,"2","BB","d"
"4",121,"2","AJ","b"
"5",113,"1","AS","c"
"5",114,"1","AT","d"
"5",115,"1","BD","f"
"5",116,"1","AO","g"
"5",117,"2","AP","h"
"5",118,"2","AB","b"
"5",119,"2","AU","e"
"5",121,"2","AI","a"
"6",113,"1","AT","d"
"6",114,"1","AS","c"
"6",115,"1","AO","g"
"6",116,"1","BD","f"
"6",117,"2","AB","b"
"6",118,"2","AP","h"
"6",119,"2","AI","a"
"6",121,"2","AU","e"
"7",113,"1","AC","c"
"7",114,"1","BE","g"
"7",115,"1","AU","e"
"7",116,"1","AI","a"
"7",117,"2","AF","f"
"7",118,"2","AD","d"
"7",119,"2","AH","h"
"7",121,"2","AR","b"
"8",113,"1","BE","g"
"8",114,"1","AC","c"
"8",115,"1","AI","a"
"8",116,"1","AU","e"
"8",117,"2","AD","d"
"8",118,"2","AF","f"
"8",119,"2","AR","b"
"8",121,"2","AH","h"
"9",113,"1","AM","e"
"9",114,"1","AN","f"
"9",115,"1","AZ","b"
"9",116,"1","BA","c"
"9",117,"2","AQ","a"
"9",118,"2","AW","g"
"9",119,"2","BF","h"
"9",121,"2","AL","d"
"10",113,"1","AN","f"
"10",114,"1","AM","e"
"10",115,"1","BA","c"
"10",116,"1","AZ","b"
"10",117,"2","AW","g"
"10",118,"2","AQ","a"
"10",119,"2","AL","d"
"10",121,"2","BF","h"
"11",113,"1","AJ","b"
"11",114,"1","AF","f"
"11",115,"1","AW","g"
"11",116,"1","AK","c"
"11",117,"2","AX","h"
"11",118,"2","AT","d"
"11",119,"2","AA","a"
"11",121,"2","BC","e"
"12",113,"1","AF","f"
"12",114,"1","AJ","b"
"12",115,"1","AK","c"
"12",116,"1","AW","g"
"12",117,"2","AT","d"
"12",118,"2","AX","h"
"12",119,"2","BC","e"
"12",121,"2","AA","a"
"13",113,"1","AR","b"
"13",114,"1","AP","h"
"13",115,"1","AA","a"
"13",116,"1","BB","d"
"13",117,"2","AV","f"
"13",118,"2","AE","e"
"13",119,"2","BA","c"
"13",121,"2","AG","g"
"14",113,"1","AP","h"
"14",114,"1","AR","b"
"14",115,"1","BB","d"
"14",116,"1","AA","a"
"14",117,"2","AE","e"
"14",118,"2","AV","f"
"14",119,"2","AG","g"
"14",121,"2","BA","c"
"15",113,"1","AY","a"
"15",114,"1","AH","h"
"15",115,"1","AD","d"
"15",116,"1","AE","e"
"15",117,"2","AZ","b"
"15",118,"2","AO","g"
"15",119,"2","AC","c"
"15",121,"2","AN","f"
"16",113,"1","AH","h"
"16",114,"1","AY","a"
"16",115,"1","AE","e"
"16",116,"1","AD","d"
"16",117,"2","AO","g"
"16",118,"2","AZ","b"
"16",119,"2","AN","f"
"16",121,"2","AC","c"
