"Run","Tag","Cag","Ani","Trt"
"1",114,"1","AG","g"
"1",115,"1","AX","h"
"1",116,"2","AR","b"
"1",117,"2","AY","a"
"2",114,"1","AX","h"
"2",115,"1","AG","g"
"2",116,"2","AY","a"
"2",117,"2","AR","b"
"3",114,"1","AB","b"
"3",115,"1","AC","c"
"3",116,"2","BB","d"
"3",117,"2","BF","h"
"4",114,"1","AC","c"
"4",115,"1","AB","b"
"4",116,"2","BF","h"
"4",117,"2","BB","d"
"5",114,"1","AP","h"
"5",115,"1","AW","g"
"5",116,"2","BC","e"
"5",117,"2","AK","c"
"6",114,"1","AW","g"
"6",115,"1","AP","h"
"6",116,"2","AK","c"
"6",117,"2","BC","e"
"7",114,"1","BA","c"
"7",115,"1","AO","g"
"7",116,"2","AT","d"
"7",117,"2","AM","e"
"8",114,"1","AO","g"
"8",115,"1","BA","c"
"8",116,"2","AM","e"
"8",117,"2","AT","d"
"9",114,"1","AL","d"
"9",115,"1","AF","f"
"9",116,"2","AO","g"
"9",117,"2","AI","a"
"10",114,"1","AF","f"
"10",115,"1","AL","d"
"10",116,"2","AI","a"
"10",117,"2","AO","g"
"11",114,"1","AK","c"
"11",115,"1","BB","d"
"11",116,"2","AP","h"
"11",117,"2","AQ","a"
"12",114,"1","BB","d"
"12",115,"1","AK","c"
"12",116,"2","AQ","a"
"12",117,"2","AP","h"
"13",114,"1","AH","h"
"13",115,"1","AQ","a"
"13",116,"2","AF","f"
"13",117,"2","AW","g"
"14",114,"1","AQ","a"
"14",115,"1","AH","h"
"14",116,"2","AW","g"
"14",117,"2","AF","f"
"15",114,"1","AT","d"
"15",115,"1","AR","b"
"15",116,"2","AX","h"
"15",117,"2","AV","f"
"16",114,"1","AR","b"
"16",115,"1","AT","d"
"16",116,"2","AV","f"
"16",117,"2","AX","h"
"17",114,"1","AN","f"
"17",115,"1","AI","a"
"17",116,"2","AJ","b"
"17",117,"2","AE","e"
"18",114,"1","AI","a"
"18",115,"1","AN","f"
"18",116,"2","AE","e"
"18",117,"2","AJ","b"
"19",114,"1","AZ","b"
"19",115,"1","BD","f"
"19",116,"2","BA","c"
"19",117,"2","BE","g"
"20",114,"1","BD","f"
"20",115,"1","AZ","b"
"20",116,"2","BE","g"
"20",117,"2","BA","c"
"21",114,"1","BC","e"
"21",115,"1","AY","a"
"21",116,"2","AL","d"
"21",117,"2","AG","g"
"22",114,"1","AY","a"
"22",115,"1","BC","e"
"22",116,"2","AG","g"
"22",117,"2","AL","d"
"23",114,"1","AA","a"
"23",115,"1","AJ","b"
"23",116,"2","AD","d"
"23",117,"2","AC","c"
"24",114,"1","AJ","b"
"24",115,"1","AA","a"
"24",116,"2","AC","c"
"24",117,"2","AD","d"
"25",114,"1","AE","e"
"25",115,"1","AD","d"
"25",116,"2","AZ","b"
"25",117,"2","AN","f"
"26",114,"1","AD","d"
"26",115,"1","AE","e"
"26",116,"2","AN","f"
"26",117,"2","AZ","b"
"27",114,"1","AU","e"
"27",115,"1","BE","g"
"27",116,"2","AH","h"
"27",117,"2","AB","b"
"28",114,"1","BE","g"
"28",115,"1","AU","e"
"28",116,"2","AB","b"
"28",117,"2","AH","h"
"29",114,"1","AV","f"
"29",115,"1","AM","e"
"29",116,"2","AA","a"
"29",117,"2","AS","c"
"30",114,"1","AM","e"
"30",115,"1","AV","f"
"30",116,"2","AS","c"
"30",117,"2","AA","a"
"31",114,"1","AS","c"
"31",115,"1","BF","h"
"31",116,"2","BD","f"
"31",117,"2","AU","e"
"32",114,"1","BF","h"
"32",115,"1","AS","c"
"32",116,"2","AU","e"
"32",117,"2","BD","f"
