"Run","Tag","Cag","Ani","Trt"
"1",NA,"3","C","b"
"1",NA,"1","C","d"
"1",NA,"2","C","a"
"1",NA,"4","C","c"
"2",NA,"1","C","d"
"2",NA,"3","C","b"
"2",NA,"4","C","c"
"2",NA,"2","C","a"
"3",NA,"3","B","a"
"3",NA,"1","B","c"
"3",NA,"4","B","b"
"3",NA,"2","B","d"
"4",NA,"1","B","c"
"4",NA,"3","B","a"
"4",NA,"2","B","d"
"4",NA,"4","B","b"
"5",NA,"3","A","d"
"5",NA,"1","A","b"
"5",NA,"2","A","c"
"5",NA,"4","A","a"
"6",NA,"1","A","b"
"6",NA,"3","A","d"
"6",NA,"4","A","a"
"6",NA,"2","A","c"
